날짜,PM10_MIN,PM10_MAX,PM10_AVG
2020-06-07,15.0,86.0,41.1
2020-06-08,0.0,99.0,37.8
2020-06-09,19.0,138.0,47.2
2020-06-10,0.0,145.0,50.9
2020-06-11,0.0,122.0,32.5
2020-06-12,0.0,124.0,48.2
2020-06-13,0.0,105.0,47.6
2020-06-14,0.0,160.0,48.0
2020-06-15,0.0,83.0,29.2
2020-06-16,0.0,171.0,60.6
2020-06-17,0.0,147.0,54.1
2020-06-18,9.0,126.0,40.0
2020-06-19,0.0,59.0,27.5
2020-06-20,9.0,87.0,40.1
2020-06-21,0.0,78.0,34.6
2020-06-22,0.0,86.0,38.8
2020-06-23,0.0,86.0,42.2
2020-06-24,0.0,83.0,35.1
2020-06-25,0.0,64.0,22.2
2020-06-26,0.0,79.0,28.2
2020-06-27,0.0,103.0,23.6
2020-06-28,0.0,80.0,31.8
2020-06-29,0.0,208.0,53.6
2020-06-30,0.0,41.0,7.7
2020-07-01,0.0,117.0,32.5
2020-07-02,0.0,205.0,81.5
2020-07-03,0.0,194.0,55.7
2020-07-04,0.0,136.0,28.2
2020-07-05,0.0,76.0,29.8
2020-07-06,0.0,103.0,28.1
2020-07-07,0.0,73.0,26.0
2020-07-08,0.0,172.0,42.6
2020-07-09,0.0,195.0,55.8
2020-07-10,0.0,89.0,19.6
2020-07-11,0.0,21.0,6.6
2020-07-12,0.0,40.0,15.0
2020-07-13,0.0,24.0,7.4
2020-07-14,0.0,27.0,7.6
2020-07-15,0.0,38.0,11.9
2020-07-16,6.0,142.0,27.0
2020-07-17,2.0,148.0,46.0
2020-07-18,0.0,156.0,56.6
2020-07-19,0.0,89.0,28.2
2020-07-20,0.0,147.0,25.9
2020-07-21,0.0,147.0,38.5
2020-07-22,0.0,3856.0,160.8
2020-07-23,0.0,216.0,40.3
2020-07-24,0.0,93.0,11.5
2020-07-25,0.0,30.0,4.6
2020-07-26,0.0,55.0,14.3
2020-07-27,0.0,131.0,21.5
2020-07-28,0.0,39.0,12.9
2020-07-29,0.0,29.0,12.4
2020-07-30,1.0,38.0,17.7
2020-07-31,3.0,44.0,20.8
2020-08-01,0.0,29.0,12.6
2020-08-02,0.0,26.0,9.2
2020-08-06,0.0,140.0,42.8
2020-08-07,0.0,108.0,36.8
2020-08-08,0.0,89.0,22.5
2020-08-09,0.0,71.0,20.1
2020-08-10,0.0,342.0,52.1
2020-08-11,0.0,109.0,24.8
2020-08-12,0.0,174.0,36.4
2020-08-13,0.0,146.0,44.3
2020-08-14,0.0,255.0,66.9
2020-08-15,0.0,457.0,123.4
2020-08-16,0.0,427.0,81.1
2020-08-17,0.0,1333.0,146.8
2020-08-18,0.0,162.0,45.7
2020-08-19,0.0,259.0,66.4
2020-08-20,0.0,181.0,53.0
2020-08-21,0.0,292.0,47.5
2020-08-22,0.0,68.0,18.8
2020-08-23,0.0,63.0,13.0
2020-08-24,0.0,82.0,28.6
2020-08-25,0.0,113.0,45.8
2020-08-26,0.0,137.0,29.2
2020-08-27,0.0,225.0,48.6
2020-08-28,0.0,162.0,46.4
2020-08-29,0.0,190.0,47.0
2020-08-30,0.0,153.0,19.6
2020-08-31,0.0,28.0,7.7
2020-09-01,0.0,37.0,16.3
2020-09-02,0.0,43.0,14.9
2020-09-03,0.0,35.0,12.0
2020-09-04,1.0,36.0,19.0
2020-09-05,12.0,43.0,27.9
2020-09-06,0.0,123.0,25.3
2020-09-07,0.0,31.0,6.1
2020-09-08,0.0,49.0,23.7
2020-09-09,0.0,57.0,24.0
2020-09-10,8.0,40.0,23.8
2020-09-11,5.0,44.0,22.0
2020-09-12,0.0,17.0,8.3
2020-09-13,0.0,90.0,11.8
2020-09-14,0.0,138.0,26.3
2020-09-15,0.0,172.0,40.2
2020-09-16,3.0,54.0,19.6
2020-09-17,4.0,124.0,25.8
2020-09-18,0.0,127.0,24.8
2020-09-19,0.0,108.0,21.5
2020-09-20,0.0,109.0,20.1
2020-09-21,0.0,107.0,22.2
2020-09-22,0.0,94.0,16.5
2020-09-23,0.0,34.0,7.7
2020-09-24,0.0,32.0,8.5
2020-09-25,0.0,65.0,12.7
2020-09-26,0.0,49.0,13.6
2020-09-27,0.0,35.0,14.0
2020-09-28,0.0,157.0,27.7
2020-09-29,0.0,74.0,38.9
2020-09-30,0.0,181.0,45.5
2020-10-01,0.0,77.0,20.7
2020-10-02,0.0,71.0,35.1
2020-10-03,0.0,106.0,50.4
2020-10-04,0.0,79.0,30.6
2020-10-05,0.0,56.0,29.5
2020-10-06,0.0,56.0,29.8
2020-10-07,0.0,84.0,30.2
2020-10-08,0.0,40.0,17.6
2020-10-09,0.0,56.0,18.6
2020-10-10,0.0,43.0,23.1
2020-10-11,0.0,78.0,35.2
2020-10-12,0.0,82.0,46.1
2020-10-13,0.0,64.0,34.0
2020-10-14,17.0,65.0,45.2
2020-10-15,0.0,136.0,42.7
2020-10-16,22.0,96.0,53.3
2020-10-17,0.0,136.0,45.1
2020-10-18,0.0,94.0,43.3
2020-10-19,0.0,235.0,110.3
2020-10-20,58.0,242.0,118.4
2020-10-21,0.0,336.0,16.0
2020-10-22,10.0,211.0,94.5
2020-10-23,10.0,69.0,33.5
2020-10-24,2.0,55.0,37.0
2020-10-25,11.0,103.0,45.7
2020-10-26,29.0,104.0,71.7
2020-10-27,49.0,186.0,115.5
2020-10-28,0.0,128.0,57.2
2020-10-29,10.0,76.0,44.0
2020-10-30,38.0,77.0,57.0
2020-10-31,1.0,84.0,33.9
2020-11-01,11.0,205.0,74.0
2020-11-02,22.0,128.0,58.2
2020-11-03,0.0,87.0,27.4
2020-11-04,9.0,73.0,38.7
2020-11-05,16.0,85.0,53.0
2020-11-06,42.0,90.0,63.9
2020-11-07,37.0,177.0,114.9
2020-11-08,17.0,186.0,72.3
2020-11-09,13.0,64.0,33.9
2020-11-10,0.0,70.0,34.0
2020-11-11,0.0,114.0,59.3
2020-11-12,41.0,146.0,91.5
2020-11-13,65.0,207.0,115.0
2020-11-14,0.0,184.0,103.0
2020-11-15,14.0,190.0,118.1
2020-11-16,0.0,151.0,98.7
2020-11-17,36.0,127.0,89.5
2020-11-18,0.0,253.0,86.0
2020-11-19,8.0,93.0,38.8
2020-11-20,3.0,66.0,32.9
2020-11-21,0.0,110.0,43.5
2020-11-22,0.0,162.0,52.5
2020-11-23,0.0,78.0,38.2
2020-11-24,13.0,82.0,38.6
2020-11-25,4.0,98.0,60.5
2020-11-26,0.0,144.0,88.9
2020-11-27,0.0,151.0,62.4
2020-11-28,0.0,48.0,29.2
2020-11-29,3.0,68.0,35.9
2020-11-30,0.0,86.0,41.7
2020-12-01,10.0,65.0,41.7
2020-12-02,1.0,66.0,42.9
2020-12-03,10.0,64.0,35.9
2020-12-04,0.0,69.0,42.9
2020-12-05,6.0,103.0,54.9
2020-12-06,31.0,129.0,74.3
2020-12-07,33.0,123.0,79.7
2020-12-08,0.0,66.0,31.7
2020-12-09,17.0,97.0,55.2
2020-12-10,49.0,252.0,111.6
2020-12-11,0.0,252.0,155.3
2020-12-12,23.0,165.0,71.7
2020-12-13,0.0,102.0,50.7
2020-12-14,14.0,52.0,30.7
2020-12-15,3.0,37.0,24.0
2020-12-16,8.0,52.0,28.7
2020-12-17,9.0,67.0,34.0
2020-12-18,5.0,74.0,47.3
2020-12-19,9.0,54.0,34.9
2020-12-20,1.0,58.0,33.9
2020-12-21,32.0,80.0,56.0
2020-12-22,34.0,122.0,73.7
2020-12-23,70.0,155.0,102.7
2020-12-24,20.0,164.0,85.5
2020-12-25,8.0,59.0,36.8
2020-12-26,28.0,132.0,79.9
2020-12-27,67.0,125.0,94.8
2020-12-28,36.0,143.0,94.4
2020-12-29,40.0,134.0,95.7
2020-12-30,17.0,84.0,46.9
2020-12-31,0.0,57.0,34.1
2021-01-01,15.0,65.0,36.0
2021-01-02,0.0,83.0,42.5
2021-01-03,22.0,83.0,46.9
2021-01-04,26.0,106.0,50.1
2021-01-05,5.0,75.0,36.5
2021-01-06,5.0,556.0,66.4
2021-01-07,19.0,1019.0,109.4
2021-01-08,3.0,48.0,27.3
2021-01-09,13.0,48.0,32.6
2021-01-10,25.0,71.0,47.6
2021-01-11,41.0,88.0,62.9
2021-01-12,51.0,131.0,87.8
2021-01-13,94.0,267.0,145.1
2021-01-14,43.0,260.0,100.4
2021-01-15,64.0,183.0,108.5
2021-01-16,16.0,119.0,68.7
2021-01-17,5.0,64.0,28.6
2021-01-18,15.0,162.0,52.9
2021-01-19,9.0,68.0,43.1
2021-01-20,22.0,102.0,58.5
2021-01-21,43.0,122.0,72.1
2021-01-22,11.0,144.0,71.1
2021-01-23,0.0,82.0,14.1
2021-01-24,0.0,59.0,17.5
2021-01-25,0.0,99.0,32.8
2021-01-26,0.0,194.0,64.6
2021-01-27,13.0,87.0,50.1
2021-01-28,24.0,214.0,51.1
2021-01-29,5.0,55.0,31.6
2021-01-30,27.0,200.0,73.8
2021-01-31,44.0,124.0,74.8
2021-02-01,32.0,195.0,98.5
2021-02-02,17.0,154.0,43.9
2021-02-03,20.0,140.0,49.0
2021-02-04,3.0,81.0,34.7
2021-02-05,12.0,79.0,40.5
2021-02-06,23.0,233.0,107.4
2021-02-07,5.0,235.0,118.2
2021-02-08,14.0,67.0,34.4
2021-02-09,6.0,58.0,30.9
2021-02-10,19.0,103.0,55.7
2021-02-11,44.0,154.0,106.2
2021-02-12,71.0,170.0,122.5
2021-02-13,81.0,153.0,116.6
2021-02-14,60.0,175.0,115.2
2021-02-15,0.0,204.0,75.3
2021-02-16,12.0,307.0,63.5
2021-02-17,36.0,112.0,64.0
2021-02-18,27.0,89.0,57.8
2021-02-19,34.0,96.0,66.8
2021-02-20,0.0,153.0,76.2
2021-02-21,64.0,174.0,108.3
2021-02-22,27.0,133.0,69.4
2021-02-23,41.0,94.0,69.3
2021-02-24,38.0,94.0,66.1
2021-02-25,53.0,117.0,72.5
2021-02-26,9.0,86.0,42.0
2021-02-27,0.0,52.0,21.2
2021-02-28,0.0,54.0,30.8
2021-03-01,0.0,86.0,21.2
2021-03-02,0.0,50.0,13.8
2021-03-03,5.0,90.0,56.6
2021-03-04,33.0,91.0,66.4
2021-03-05,23.0,79.0,55.7
2021-03-06,0.0,81.0,37.7
2021-03-07,0.0,82.0,32.8
2021-03-08,11.0,102.0,54.8
2021-03-09,30.0,119.0,63.0
2021-03-10,80.0,218.0,128.4
2021-03-11,59.0,208.0,156.4
2021-03-12,14.0,149.0,89.6
2021-03-13,43.0,107.0,73.4
2021-03-14,73.0,154.0,116.9
2021-03-15,75.0,219.0,131.2
2021-03-16,0.0,193.0,118.2
2021-03-17,66.0,191.0,121.2
2021-03-18,69.0,227.0,131.4
2021-03-19,24.0,163.0,85.2
2021-03-20,0.0,101.0,43.8
2021-03-21,1.0,107.0,57.9
2021-03-22,13.0,123.0,50.3
2021-03-23,51.0,161.0,108.0
2021-03-24,33.0,150.0,88.9
2021-03-25,10.0,159.0,94.4
2021-03-26,63.0,228.0,158.3
2021-03-27,0.0,204.0,100.9
2021-03-28,0.0,122.0,21.1
2021-03-29,83.0,783.0,387.3
2021-03-30,36.0,606.0,190.9
2021-03-31,0.0,75.0,49.1
2021-04-01,15.0,103.0,52.2
2021-04-02,25.0,90.0,57.3
2021-04-03,0.0,144.0,43.9
2021-04-04,0.0,44.0,13.2
2021-04-05,0.0,87.0,27.4
2021-04-06,10.0,94.0,53.5
2021-04-07,0.0,169.0,71.1
2021-04-08,0.0,67.0,39.6
2021-04-09,4.0,64.0,41.7
2021-04-10,0.0,89.0,43.5
2021-04-11,0.0,91.0,56.2
2021-04-12,17.0,120.0,61.8
2021-04-13,0.0,69.0,18.6
2021-04-14,0.0,111.0,44.9
2021-04-15,0.0,106.0,67.7
2021-04-16,0.0,464.0,98.0
2021-04-17,29.0,209.0,104.7
2021-04-18,0.0,99.0,44.3
2021-04-19,0.0,96.0,63.8
2021-04-20,46.0,112.0,77.9
2021-04-21,48.0,145.0,80.7
2021-04-22,41.0,110.0,78.5
2021-04-23,4.0,92.0,41.3
2021-04-24,0.0,51.0,22.7
2021-04-25,3.0,51.0,25.7
2021-04-26,0.0,61.0,29.0
2021-04-27,7.0,89.0,35.1
2021-04-28,24.0,90.0,58.1
2021-04-29,28.0,88.0,59.4
2021-04-30,6.0,92.0,39.9
2021-05-01,4.0,81.0,33.5
2021-05-02,0.0,43.0,17.9
2021-05-03,12.0,75.0,40.6
2021-05-04,6.0,67.0,36.4
2021-05-05,1.0,70.0,37.5
2021-05-06,26.0,89.0,56.0
2021-05-07,44.0,775.0,295.9
2021-05-08,150.0,794.0,386.1
2021-05-09,14.0,140.0,47.5
2021-05-10,4.0,48.0,26.3
2021-05-11,2.0,55.0,23.4
2021-05-12,0.0,63.0,23.9
2021-05-13,15.0,90.0,46.5
2021-05-14,11.0,121.0,58.1
2021-05-15,5.0,146.0,66.0
2021-05-16,0.0,46.0,13.3
2021-05-17,0.0,41.0,14.9
2021-05-18,9.0,121.0,39.4
2021-05-19,10.0,64.0,40.8
2021-05-20,4.0,56.0,27.0
2021-05-21,0.0,47.0,21.1
2021-05-22,0.0,72.0,38.2
2021-05-23,0.0,93.0,52.0
2021-05-24,20.0,249.0,109.1
2021-05-25,20.0,194.0,86.0
2021-05-26,4.0,86.0,43.7
2021-05-27,15.0,98.0,52.5
2021-05-28,0.0,244.0,75.7
2021-05-29,8.0,81.0,30.8
2021-05-30,0.0,1974.0,66.5
2021-05-31,0.0,111.0,53.5
2021-06-01,16.0,89.0,51.4
2021-06-02,8.0,91.0,61.8
2021-06-03,10.0,101.0,45.1
2021-06-04,9.0,73.0,34.0
2021-06-05,24.0,134.0,56.8
2021-06-06,0.0,144.0,72.4
2021-06-07,19.0,70.0,42.3
2021-06-08,15.0,107.0,57.4
2021-06-09,2.0,81.0,44.0
2021-06-10,11.0,113.0,58.5
2021-06-11,0.0,60.0,28.6
2021-06-12,5.0,97.0,34.2
2021-06-13,4.0,75.0,35.6
2021-06-14,14.0,107.0,54.0
2021-06-15,0.0,111.0,39.6
2021-06-16,0.0,53.0,18.3
2021-06-17,4.0,68.0,26.0
2021-06-18,0.0,88.0,29.1
2021-06-19,18.0,120.0,65.2
2021-06-20,0.0,158.0,70.6
2021-06-21,0.0,146.0,54.7
2021-06-22,0.0,84.0,29.6
2021-06-23,0.0,60.0,19.8
2021-06-24,0.0,89.0,40.0
2021-06-25,6.0,118.0,52.1
2021-06-26,3.0,59.0,32.1
2021-06-27,0.0,85.0,25.4
2021-06-28,8.0,54.0,27.8
2021-06-29,6.0,116.0,38.3
2021-06-30,0.0,95.0,47.3
2021-07-01,6.0,73.0,42.4
2021-07-02,0.0,56.0,26.6
2021-07-03,0.0,39.0,15.5
2021-07-04,0.0,48.0,12.9
2021-07-05,0.0,76.0,28.3
2021-07-06,15.0,115.0,50.2
2021-07-07,0.0,102.0,52.3
2021-07-08,0.0,77.0,33.1
2021-07-09,2.0,40.0,21.2
2021-07-10,0.0,66.0,35.9
2021-07-11,5.0,75.0,42.9
2021-07-12,0.0,64.0,31.5
2021-07-13,0.0,76.0,39.5
2021-07-14,0.0,64.0,25.0
2021-07-15,0.0,45.0,20.6
2021-07-16,0.0,65.0,20.4
2021-07-17,0.0,84.0,19.3
2021-07-18,0.0,65.0,21.3
2021-07-19,0.0,68.0,19.5
2021-07-20,0.0,55.0,21.6
2021-07-21,0.0,58.0,21.6
2021-07-22,0.0,87.0,28.9
2021-07-23,8.0,95.0,36.7
2021-07-24,8.0,185.0,37.3
2021-07-25,0.0,58.0,27.7
2021-07-26,0.0,66.0,27.7
2021-07-27,6.0,56.0,28.9
2021-07-28,4.0,90.0,37.9
2021-07-29,11.0,86.0,45.7
2021-07-30,3.0,52.0,29.8
2021-07-31,0.0,66.0,24.2
2021-08-01,0.0,116.0,38.3
2021-08-02,0.0,52.0,16.3
2021-08-03,0.0,59.0,25.3
2021-08-04,0.0,48.0,23.3
2021-08-05,0.0,52.0,24.2
2021-08-06,0.0,60.0,17.9
2021-08-07,0.0,47.0,17.0
2021-08-08,0.0,79.0,19.9
2021-08-09,0.0,33.0,14.1
2021-08-10,0.0,74.0,19.6
2021-08-11,8.0,75.0,39.3
2021-08-12,6.0,68.0,37.0
2021-08-13,3.0,67.0,29.2
2021-08-14,0.0,45.0,15.3
2021-08-15,0.0,58.0,16.8
2021-08-16,0.0,73.0,21.2
2021-08-17,0.0,78.0,21.6
2021-08-18,0.0,55.0,14.6
2021-08-19,0.0,42.0,17.1
2021-08-20,0.0,50.0,23.5
2021-08-21,0.0,71.0,20.3
2021-08-22,0.0,66.0,26.4
2021-08-23,0.0,76.0,35.2
2021-08-24,0.0,58.0,16.5
2021-08-25,0.0,40.0,19.1
2021-08-26,18.0,89.0,47.7
2021-08-27,0.0,78.0,34.1
2021-08-28,4.0,73.0,44.8
2021-08-29,10.0,77.0,42.2
2021-08-30,15.0,100.0,45.6
2021-08-31,2.0,70.0,37.1
2021-09-01,0.0,34.0,8.1
2021-09-02,0.0,48.0,16.3
2021-09-03,0.0,46.0,16.1
2021-09-04,0.0,36.0,12.0
2021-09-05,0.0,36.0,11.7
2021-09-06,0.0,51.0,18.0
2021-09-07,0.0,37.0,13.8
2021-09-08,0.0,55.0,13.5
2021-09-09,0.0,106.0,38.6
2021-09-10,0.0,76.0,39.3
2021-09-11,4.0,63.0,35.8
2021-09-12,0.0,42.0,20.1
2021-09-13,0.0,49.0,25.3
2021-09-14,0.0,43.0,20.3
2021-09-15,0.0,50.0,16.1
2021-09-16,0.0,42.0,13.4
2021-09-17,0.0,53.0,14.6
2021-09-18,0.0,44.0,14.7
2021-09-19,0.0,41.0,13.0
2021-09-20,0.0,41.0,14.9
2021-09-21,0.0,57.0,21.3
2021-09-22,0.0,45.0,16.6
2021-09-23,0.0,42.0,18.4
2021-09-24,0.0,53.0,19.7
2021-09-25,0.0,31.0,11.0
2021-09-26,0.0,38.0,9.3
2021-09-27,0.0,33.0,12.6
2021-09-28,0.0,36.0,12.4
2021-09-29,0.0,42.0,19.2
2021-09-30,0.0,53.0,24.7
2021-10-01,12.0,71.0,39.5
2021-10-02,0.0,58.0,32.2
2021-10-03,6.0,77.0,39.4
2021-10-04,15.0,68.0,35.8
2021-10-05,2.0,69.0,32.6
2021-10-06,0.0,32.0,10.4
2021-10-07,0.0,37.0,16.8
2021-10-08,0.0,60.0,27.2
2021-10-09,0.0,38.0,12.0
2021-10-10,0.0,53.0,24.2
2021-10-11,0.0,46.0,23.9
2021-10-12,0.0,37.0,13.9
2021-10-13,0.0,34.0,13.6
2021-10-14,4.0,52.0,24.3
2021-10-15,7.0,46.0,26.4
2021-10-16,8.0,60.0,29.6
2021-10-17,0.0,46.0,18.5
2021-10-18,1.0,71.0,27.0
2021-10-19,19.0,67.0,43.3
2021-10-20,0.0,67.0,32.7
2021-10-21,10.0,58.0,35.2
2021-10-22,8.0,64.0,38.7
2021-10-23,19.0,55.0,39.0
2021-10-24,17.0,49.0,32.8
2021-10-25,9.0,52.0,31.0
2021-10-26,19.0,108.0,57.1
2021-10-27,15.0,140.0,58.6
2021-10-28,10.0,62.0,30.9
2021-10-29,0.0,50.0,21.0
2021-10-30,0.0,56.0,25.0
2021-10-31,16.0,64.0,39.7
2021-11-01,10.0,79.0,47.5
2021-11-02,18.0,74.0,47.4
2021-11-03,10.0,82.0,49.2
2021-11-04,30.0,102.0,68.5
2021-11-05,15.0,109.0,74.0
2021-11-06,32.0,91.0,62.5
2021-11-07,0.0,84.0,32.3
2021-11-08,0.0,41.0,14.2
2021-11-09,0.0,33.0,12.9
2021-11-10,0.0,46.0,18.7
2021-11-11,0.0,51.0,18.9
2021-11-12,0.0,42.0,18.6
2021-11-13,5.0,46.0,24.6
2021-11-14,27.0,96.0,53.5
2021-11-15,10.0,83.0,50.4
2021-11-16,21.0,61.0,43.8
2021-11-17,10.0,55.0,33.4
2021-11-18,15.0,110.0,57.1
2021-11-19,49.0,209.0,101.5
2021-11-20,92.0,179.0,140.5
2021-11-21,135.0,148.0,141.3
2021-11-22,17.0,45.0,32.8
2021-11-23,0.0,47.0,22.6
2021-11-24,3.0,45.0,25.2
2021-11-25,22.0,57.0,39.6
2021-11-26,5.0,45.0,25.0
2021-11-27,16.0,73.0,40.3
2021-11-28,33.0,96.0,58.9
2021-11-29,18.0,91.0,66.4
2021-11-30,0.0,67.0,31.0
2021-12-01,0.0,37.0,18.3
2021-12-02,0.0,43.0,24.6
2021-12-03,4.0,54.0,21.5
2021-12-04,0.0,43.0,21.6
2021-12-05,21.0,64.0,40.4
2021-12-06,25.0,69.0,48.7
2021-12-07,21.0,83.0,50.0
2021-12-08,12.0,73.0,40.5
2021-12-09,14.0,64.0,37.2
2021-12-10,10.0,71.0,32.6
2021-12-11,36.0,104.0,68.8
2021-12-12,3.0,81.0,42.4
2021-12-13,0.0,40.0,19.9
2021-12-14,14.0,63.0,35.7
2021-12-15,26.0,139.0,81.3
2021-12-16,52.0,115.0,84.9
2021-12-17,7.0,91.0,33.4
2021-12-18,0.0,64.0,24.9
2021-12-19,6.0,46.0,28.1
2021-12-20,10.0,164.0,51.4
2021-12-21,17.0,92.0,59.2
2021-12-22,0.0,63.0,33.3
2021-12-23,27.0,71.0,43.4
2021-12-24,0.0,75.0,50.3
2021-12-25,10.0,47.0,26.3
2021-12-26,5.0,36.0,19.3
2021-12-27,9.0,59.0,33.1
2021-12-28,42.0,82.0,59.4
2021-12-29,27.0,104.0,70.6
2021-12-30,9.0,56.0,30.0
2021-12-31,5.0,42.0,20.6
2022-01-01,13.0,56.0,34.0
2022-01-02,8.0,71.0,42.2
2022-01-03,12.0,48.0,28.2
2022-01-04,18.0,57.0,36.8
2022-01-05,28.0,92.0,51.6
2022-01-06,38.0,81.0,58.6
2022-01-07,34.0,101.0,65.2
2022-01-08,28.0,126.0,69.6
2022-01-09,95.0,156.0,129.4
2022-01-10,28.0,150.0,96.7
2022-01-11,17.0,79.0,33.0
2022-01-12,13.0,42.0,27.5
2022-01-13,6.0,43.0,28.6
2022-01-14,12.0,54.0,31.7
2022-01-15,27.0,78.0,51.8
2022-01-16,10.0,104.0,46.3
2022-01-17,6.0,151.0,36.4
2022-01-18,25.0,58.0,37.9
2022-01-19,22.0,99.0,56.5
2022-01-20,23.0,78.0,45.5
2022-01-21,16.0,68.0,44.2
2022-01-22,30.0,105.0,67.5
2022-01-23,55.0,107.0,78.9
2022-01-24,6.0,66.0,24.0
2022-01-25,11.0,67.0,36.3
2022-01-26,46.0,87.0,65.9
2022-01-27,44.0,85.0,63.9
2022-01-28,15.0,54.0,33.6
2022-01-29,14.0,50.0,31.8
2022-01-30,18.0,60.0,35.5
2022-01-31,8.0,133.0,40.9
2022-02-01,10.0,92.0,51.8
2022-02-02,12.0,77.0,34.9
2022-02-03,5.0,50.0,27.6
2022-02-04,5.0,49.0,24.5
2022-02-05,6.0,50.0,24.9
2022-02-06,9.0,37.0,23.0
2022-02-07,6.0,53.0,29.9
2022-02-08,18.0,46.0,33.0
2022-02-09,24.0,73.0,43.7
2022-02-10,36.0,81.0,54.7
2022-02-11,59.0,141.0,103.1
2022-02-12,49.0,148.0,97.3
2022-02-13,34.0,83.0,60.6
2022-02-14,13.0,119.0,49.9
2022-02-15,21.0,162.0,51.2
2022-02-16,11.0,52.0,32.1
2022-02-17,17.0,54.0,34.3
2022-02-18,9.0,82.0,50.2
2022-02-19,15.0,73.0,48.2
2022-02-20,10.0,61.0,35.8
2022-02-21,9.0,104.0,32.7
2022-02-22,10.0,58.0,34.4
2022-02-23,7.0,50.0,30.3
2022-02-24,15.0,54.0,33.3
2022-02-25,25.0,132.0,68.7
2022-02-26,24.0,116.0,60.8
2022-02-27,25.0,75.0,51.7
2022-02-28,28.0,70.0,45.6
2022-03-01,8.0,79.0,34.3
2022-03-02,5.0,54.0,29.9
2022-03-03,7.0,83.0,47.4
2022-03-04,35.0,196.0,87.7
2022-03-05,24.0,330.0,109.7
2022-03-06,15.0,86.0,49.3
2022-03-07,0.0,71.0,32.2
2022-03-08,13.0,119.0,57.9
2022-03-09,17.0,140.0,62.9
2022-03-10,38.0,118.0,64.6
2022-03-11,43.0,126.0,70.3
2022-03-12,0.0,129.0,64.7
2022-03-13,0.0,34.0,11.9
2022-03-14,0.0,68.0,12.2
2022-03-15,6.0,91.0,43.6
2022-03-16,14.0,143.0,65.1
2022-03-17,0.0,85.0,49.4
2022-03-18,0.0,19.0,4.8
2022-03-19,0.0,26.0,4.4
2022-03-20,0.0,52.0,20.2
2022-03-21,1.0,71.0,28.2
2022-03-22,0.0,89.0,37.8
2022-03-23,3.0,77.0,32.5
2022-03-24,7.0,96.0,44.8
2022-03-25,3.0,97.0,64.3
2022-03-26,0.0,38.0,10.1
2022-03-27,0.0,77.0,30.5
2022-03-28,0.0,92.0,36.3
2022-03-29,0.0,84.0,39.8
2022-03-30,0.0,84.0,34.5
2022-03-31,0.0,58.0,18.7
2022-04-01,0.0,64.0,19.2
2022-04-02,0.0,76.0,32.3
2022-04-03,7.0,161.0,49.1
2022-04-04,0.0,87.0,48.2
2022-04-05,0.0,89.0,39.5
2022-04-06,14.0,93.0,49.7
2022-04-07,0.0,83.0,38.7
2022-04-08,2.0,117.0,53.8
2022-04-09,12.0,125.0,57.5
2022-04-10,0.0,104.0,42.7
2022-04-11,8.0,62.0,35.8
2022-04-12,0.0,55.0,25.6
2022-04-13,0.0,43.0,10.7
2022-04-14,0.0,39.0,13.6
2022-04-15,0.0,60.0,22.3
2022-04-16,0.0,76.0,37.8
2022-04-17,24.0,69.0,47.2
2022-04-18,26.0,82.0,50.1
2022-04-19,27.0,92.0,60.0
2022-04-20,29.0,97.0,58.9
2022-04-21,15.0,70.0,43.1
2022-04-22,17.0,101.0,51.1
2022-04-23,24.0,89.0,52.4
2022-04-24,15.0,87.0,50.5
2022-04-25,13.0,81.0,43.9
2022-04-26,14.0,88.0,46.6
2022-04-27,61.0,255.0,168.7
2022-04-28,12.0,163.0,77.0
2022-04-29,0.0,28.0,9.2
2022-04-30,0.0,53.0,18.9
2022-05-01,10.0,126.0,48.3
2022-05-02,28.0,85.0,45.2
2022-05-03,18.0,71.0,39.7
2022-05-04,10.0,75.0,41.6
2022-05-05,7.0,52.0,33.5
2022-05-06,23.0,63.0,38.4
2022-05-07,2.0,58.0,30.5
2022-05-08,0.0,49.0,18.9
2022-05-09,0.0,47.0,18.7
2022-05-10,8.0,52.0,29.3
2022-05-11,0.0,51.0,29.6
2022-05-12,13.0,58.0,33.8
2022-05-13,12.0,59.0,30.3
2022-05-14,14.0,74.0,34.8
2022-05-15,9.0,56.0,27.0
2022-05-16,2.0,68.0,33.1
2022-05-17,28.0,87.0,55.9
2022-05-18,11.0,98.0,60.2
2022-05-19,20.0,69.0,45.5
2022-05-20,18.0,63.0,37.8
2022-05-21,2.0,61.0,35.9
2022-05-22,11.0,59.0,38.8
2022-05-23,0.0,144.0,69.1
2022-05-24,0.0,58.0,33.2
2022-05-25,0.0,47.0,23.8
2022-05-26,0.0,64.0,25.1
2022-05-27,0.0,48.0,24.4
2022-05-28,0.0,79.0,34.5
2022-05-29,6.0,66.0,31.2
2022-05-30,0.0,57.0,26.0
2022-05-31,5.0,68.0,28.3
2022-06-01,0.0,49.0,25.3
2022-06-02,0.0,55.0,28.3
2022-06-03,5.0,103.0,40.6
2022-06-04,0.0,75.0,36.7
2022-06-05,3.0,57.0,24.3
2022-06-06,0.0,36.0,8.9
2022-06-07,0.0,28.0,7.2
2022-06-08,0.0,63.0,17.7
2022-06-09,8.0,54.0,23.6
2022-06-10,0.0,56.0,25.1
2022-06-11,0.0,58.0,23.5
2022-06-12,0.0,56.0,24.7
2022-06-13,0.0,58.0,23.6
2022-06-14,0.0,38.0,12.4
